s,d
http://www.wikidata.org/entity/Q17038212,1992-05-22T00:00:00Z
http://www.wikidata.org/entity/Q1827722,1992-05-21T00:00:00Z
http://www.wikidata.org/entity/Q5788689,1992-05-21T00:00:00Z
http://www.wikidata.org/entity/Q777260,1992-05-20T00:00:00Z
http://www.wikidata.org/entity/Q2627883,1992-05-20T00:00:00Z
http://www.wikidata.org/entity/Q239605,1992-05-19T00:00:00Z
http://www.wikidata.org/entity/Q2149552,1992-05-19T00:00:00Z
http://www.wikidata.org/entity/Q5049329,1992-05-19T00:00:00Z
http://www.wikidata.org/entity/Q6809376,1992-05-19T00:00:00Z
http://www.wikidata.org/entity/Q7816039,1992-05-19T00:00:00Z
http://www.wikidata.org/entity/Q2944198,1992-05-18T00:00:00Z
http://www.wikidata.org/entity/Q6501631,1992-05-18T00:00:00Z
http://www.wikidata.org/entity/Q13418257,1992-05-18T00:00:00Z
http://www.wikidata.org/entity/Q7109659,1992-05-17T00:00:00Z
http://www.wikidata.org/entity/Q7151625,1992-05-17T00:00:00Z
http://www.wikidata.org/entity/Q16124084,1992-05-17T00:00:00Z
http://www.wikidata.org/entity/Q553283,1992-05-16T00:00:00Z
http://www.wikidata.org/entity/Q6792100,1992-05-16T00:00:00Z
http://www.wikidata.org/entity/Q6926275,1992-05-16T00:00:00Z
http://www.wikidata.org/entity/Q3183979,1992-05-15T00:00:00Z
http://www.wikidata.org/entity/Q6850681,1992-05-15T00:00:00Z
http://www.wikidata.org/entity/Q7086271,1992-05-15T00:00:00Z
http://www.wikidata.org/entity/Q181668,1992-05-14T00:00:00Z
http://www.wikidata.org/entity/Q2637094,1992-05-14T00:00:00Z
http://www.wikidata.org/entity/Q3622558,1992-05-14T00:00:00Z
http://www.wikidata.org/entity/Q3878970,1992-05-14T00:00:00Z
http://www.wikidata.org/entity/Q6182683,1992-05-14T00:00:00Z
http://www.wikidata.org/entity/Q15909291,1992-05-14T00:00:00Z
http://www.wikidata.org/entity/Q473524,1992-05-13T00:00:00Z
http://www.wikidata.org/entity/Q2637074,1992-05-13T00:00:00Z
http://www.wikidata.org/entity/Q5241588,1992-05-13T00:00:00Z
http://www.wikidata.org/entity/Q6297864,1992-05-13T00:00:00Z
http://www.wikidata.org/entity/Q6430003,1992-05-13T00:00:00Z
http://www.wikidata.org/entity/Q10558070,1992-05-13T00:00:00Z
http://www.wikidata.org/entity/Q16235144,1992-05-13T00:00:00Z
http://www.wikidata.org/entity/Q310553,1992-05-12T00:00:00Z
http://www.wikidata.org/entity/Q823064,1992-05-12T00:00:00Z
http://www.wikidata.org/entity/Q5285556,1992-05-12T00:00:00Z
http://www.wikidata.org/entity/Q6950180,1992-05-12T00:00:00Z
http://www.wikidata.org/entity/Q22959138,1992-05-12T00:00:00Z
http://www.wikidata.org/entity/Q45405,1992-05-11T00:00:00Z
http://www.wikidata.org/entity/Q3712320,1992-05-11T00:00:00Z
http://www.wikidata.org/entity/Q17306306,1992-05-11T00:00:00Z
http://www.wikidata.org/entity/Q18637940,1992-05-11T00:00:00Z
http://www.wikidata.org/entity/Q1190409,1992-05-10T00:00:00Z
http://www.wikidata.org/entity/Q5362016,1992-05-10T00:00:00Z
http://www.wikidata.org/entity/Q18619306,1992-05-10T00:00:00Z
http://www.wikidata.org/entity/Q3850186,1992-05-09T00:00:00Z
http://www.wikidata.org/entity/Q6937206,1992-05-09T00:00:00Z
http://www.wikidata.org/entity/Q4517128,1992-05-08T00:00:00Z
http://www.wikidata.org/entity/Q10506152,1992-05-08T00:00:00Z
http://www.wikidata.org/entity/Q4801663,1992-05-07T00:00:00Z
http://www.wikidata.org/entity/Q367474,1992-05-06T00:00:00Z
http://www.wikidata.org/entity/Q3544338,1992-05-06T00:00:00Z
http://www.wikidata.org/entity/Q3610782,1992-05-06T00:00:00Z
http://www.wikidata.org/entity/Q15983756,1992-05-06T00:00:00Z
http://www.wikidata.org/entity/Q6292283,1992-05-05T00:00:00Z
http://www.wikidata.org/entity/Q6788599,1992-05-05T00:00:00Z
http://www.wikidata.org/entity/Q17180588,1992-05-05T00:00:00Z
http://www.wikidata.org/entity/Q22812750,1992-05-05T00:00:00Z
http://www.wikidata.org/entity/Q1541060,1992-05-04T00:00:00Z
http://www.wikidata.org/entity/Q3419841,1992-05-04T00:00:00Z
http://www.wikidata.org/entity/Q5222396,1992-05-04T00:00:00Z
http://www.wikidata.org/entity/Q5666126,1992-05-04T00:00:00Z
http://www.wikidata.org/entity/Q16228734,1992-05-04T00:00:00Z
http://www.wikidata.org/entity/Q816647,1992-05-03T00:00:00Z
http://www.wikidata.org/entity/Q1381662,1992-05-03T00:00:00Z
http://www.wikidata.org/entity/Q1614804,1992-05-03T00:00:00Z
http://www.wikidata.org/entity/Q6121363,1992-05-03T00:00:00Z
http://www.wikidata.org/entity/Q7299289,1992-05-03T00:00:00Z
http://www.wikidata.org/entity/Q11153135,1992-05-03T00:00:00Z
http://www.wikidata.org/entity/Q176870,1992-05-02T00:00:00Z
http://www.wikidata.org/entity/Q494637,1992-05-02T00:00:00Z
http://www.wikidata.org/entity/Q1823642,1992-05-02T00:00:00Z
http://www.wikidata.org/entity/Q5254202,1992-05-01T00:00:00Z
http://www.wikidata.org/entity/Q5493572,1992-05-01T00:00:00Z
http://www.wikidata.org/entity/Q1417637,1992-04-30T00:00:00Z
http://www.wikidata.org/entity/Q3323975,1992-04-30T00:00:00Z
http://www.wikidata.org/entity/Q6846295,1992-04-30T00:00:00Z
http://www.wikidata.org/entity/Q520100,1992-04-29T00:00:00Z
http://www.wikidata.org/entity/Q5366846,1992-04-29T00:00:00Z
http://www.wikidata.org/entity/Q10513425,1992-04-29T00:00:00Z
http://www.wikidata.org/entity/Q15742572,1992-04-29T00:00:00Z
http://www.wikidata.org/entity/Q18921366,1992-04-29T00:00:00Z
http://www.wikidata.org/entity/Q2030425,1992-04-28T00:00:00Z
http://www.wikidata.org/entity/Q5110930,1992-04-28T00:00:00Z
http://www.wikidata.org/entity/Q6849512,1992-04-28T00:00:00Z
http://www.wikidata.org/entity/Q236523,1992-04-27T00:00:00Z
http://www.wikidata.org/entity/Q5257267,1992-04-27T00:00:00Z
http://www.wikidata.org/entity/Q6798577,1992-04-27T00:00:00Z
http://www.wikidata.org/entity/Q6880844,1992-04-27T00:00:00Z
http://www.wikidata.org/entity/Q16235168,1992-04-27T00:00:00Z
http://www.wikidata.org/entity/Q1822168,1992-04-26T00:00:00Z
http://www.wikidata.org/entity/Q6754946,1992-04-26T00:00:00Z
http://www.wikidata.org/entity/Q7197173,1992-04-26T00:00:00Z
http://www.wikidata.org/entity/Q15910890,1992-04-26T00:00:00Z
http://www.wikidata.org/entity/Q22277307,1992-04-26T00:00:00Z
http://www.wikidata.org/entity/Q24087821,1992-04-26T00:00:00Z
http://www.wikidata.org/entity/Q1692047,1992-04-25T00:00:00Z
http://www.wikidata.org/entity/Q3898288,1992-04-25T00:00:00Z
http://www.wikidata.org/entity/Q6893895,1992-04-25T00:00:00Z
http://www.wikidata.org/entity/Q44792,1992-04-24T00:00:00Z
http://www.wikidata.org/entity/Q272598,1992-04-24T00:00:00Z
http://www.wikidata.org/entity/Q1139078,1992-04-24T00:00:00Z
http://www.wikidata.org/entity/Q3390829,1992-04-24T00:00:00Z
http://www.wikidata.org/entity/Q10366295,1992-04-24T00:00:00Z
http://www.wikidata.org/entity/Q10524615,1992-04-24T00:00:00Z
http://www.wikidata.org/entity/Q5460597,1992-04-23T00:00:00Z
http://www.wikidata.org/entity/Q5499404,1992-04-23T00:00:00Z
http://www.wikidata.org/entity/Q5537433,1992-04-23T00:00:00Z
http://www.wikidata.org/entity/Q5541506,1992-04-23T00:00:00Z
http://www.wikidata.org/entity/Q7035101,1992-04-23T00:00:00Z
http://www.wikidata.org/entity/Q18127729,1992-04-23T00:00:00Z
http://www.wikidata.org/entity/Q19344289,1992-04-23T00:00:00Z
http://www.wikidata.org/entity/Q2541675,1992-04-22T00:00:00Z
http://www.wikidata.org/entity/Q5619862,1992-04-22T00:00:00Z
http://www.wikidata.org/entity/Q6391224,1992-04-22T00:00:00Z
http://www.wikidata.org/entity/Q15989682,1992-04-22T00:00:00Z
http://www.wikidata.org/entity/Q18630829,1992-04-22T00:00:00Z
http://www.wikidata.org/entity/Q80892,1992-04-21T00:00:00Z
http://www.wikidata.org/entity/Q980125,1992-04-20T00:00:00Z
http://www.wikidata.org/entity/Q1545337,1992-04-20T00:00:00Z
http://www.wikidata.org/entity/Q2471881,1992-04-20T00:00:00Z
http://www.wikidata.org/entity/Q3018518,1992-04-20T00:00:00Z
http://www.wikidata.org/entity/Q4760758,1992-04-20T00:00:00Z
http://www.wikidata.org/entity/Q5274692,1992-04-20T00:00:00Z
http://www.wikidata.org/entity/Q6914597,1992-04-19T00:00:00Z
http://www.wikidata.org/entity/Q19956330,1992-04-19T00:00:00Z
http://www.wikidata.org/entity/Q729289,1992-04-18T00:00:00Z
http://www.wikidata.org/entity/Q3430063,1992-04-18T00:00:00Z
http://www.wikidata.org/entity/Q16229174,1992-04-18T00:00:00Z
http://www.wikidata.org/entity/Q2307563,1992-04-17T00:00:00Z
http://www.wikidata.org/entity/Q3091307,1992-04-17T00:00:00Z
http://www.wikidata.org/entity/Q4162241,1992-04-17T00:00:00Z
http://www.wikidata.org/entity/Q18758309,1992-04-17T00:00:00Z
http://www.wikidata.org/entity/Q21066648,1992-04-17T00:00:00Z
http://www.wikidata.org/entity/Q1230693,1992-04-15T00:00:00Z
http://www.wikidata.org/entity/Q2934534,1992-04-15T00:00:00Z
http://www.wikidata.org/entity/Q6380551,1992-04-15T00:00:00Z
http://www.wikidata.org/entity/Q1257100,1992-04-14T00:00:00Z
http://www.wikidata.org/entity/Q6145508,1992-04-14T00:00:00Z
http://www.wikidata.org/entity/Q15124046,1992-04-14T00:00:00Z
http://www.wikidata.org/entity/Q16235031,1992-04-14T00:00:00Z
http://www.wikidata.org/entity/Q17042716,1992-04-14T00:00:00Z
http://www.wikidata.org/entity/Q274824,1992-04-13T00:00:00Z
http://www.wikidata.org/entity/Q4679499,1992-04-13T00:00:00Z
http://www.wikidata.org/entity/Q5557976,1992-04-13T00:00:00Z
http://www.wikidata.org/entity/Q6813339,1992-04-13T00:00:00Z
http://www.wikidata.org/entity/Q11459314,1992-04-13T00:00:00Z
http://www.wikidata.org/entity/Q16234953,1992-04-13T00:00:00Z
http://www.wikidata.org/entity/Q17350704,1992-04-13T00:00:00Z
http://www.wikidata.org/entity/Q2125686,1992-04-12T00:00:00Z
http://www.wikidata.org/entity/Q6891249,1992-04-12T00:00:00Z
http://www.wikidata.org/entity/Q16234825,1992-04-12T00:00:00Z
http://www.wikidata.org/entity/Q16235161,1992-04-12T00:00:00Z
http://www.wikidata.org/entity/Q18246217,1992-04-12T00:00:00Z
http://www.wikidata.org/entity/Q6104038,1992-04-11T00:00:00Z
http://www.wikidata.org/entity/Q7356298,1992-04-11T00:00:00Z
http://www.wikidata.org/entity/Q15806455,1992-04-11T00:00:00Z
http://www.wikidata.org/entity/Q177446,1992-04-10T00:00:00Z
http://www.wikidata.org/entity/Q209942,1992-04-10T00:00:00Z
http://www.wikidata.org/entity/Q2442285,1992-04-10T00:00:00Z
http://www.wikidata.org/entity/Q3436589,1992-04-10T00:00:00Z
http://www.wikidata.org/entity/Q7147934,1992-04-10T00:00:00Z
http://www.wikidata.org/entity/Q1673599,1992-04-09T00:00:00Z
http://www.wikidata.org/entity/Q4731604,1992-04-09T00:00:00Z
http://www.wikidata.org/entity/Q7420133,1992-04-09T00:00:00Z
http://www.wikidata.org/entity/Q15117104,1992-04-09T00:00:00Z
http://www.wikidata.org/entity/Q44524,1992-04-08T00:00:00Z
http://www.wikidata.org/entity/Q181979,1992-04-08T00:00:00Z
http://www.wikidata.org/entity/Q553759,1992-04-08T00:00:00Z
http://www.wikidata.org/entity/Q6740236,1992-04-08T00:00:00Z
http://www.wikidata.org/entity/Q16980993,1992-04-08T00:00:00Z
http://www.wikidata.org/entity/Q3900778,1992-04-07T00:00:00Z
http://www.wikidata.org/entity/Q5551276,1992-04-07T00:00:00Z
http://www.wikidata.org/entity/Q7926492,1992-04-07T00:00:00Z
http://www.wikidata.org/entity/Q20859076,1992-04-07T00:00:00Z
http://www.wikidata.org/entity/Q43559,1992-04-06T00:00:00Z
http://www.wikidata.org/entity/Q53350,1992-04-06T00:00:00Z
http://www.wikidata.org/entity/Q1690622,1992-04-06T00:00:00Z
http://www.wikidata.org/entity/Q2224210,1992-04-06T00:00:00Z
http://www.wikidata.org/entity/Q6758331,1992-04-06T00:00:00Z
http://www.wikidata.org/entity/Q18551317,1992-04-06T00:00:00Z
http://www.wikidata.org/entity/Q7151609,1992-04-05T00:00:00Z
http://www.wikidata.org/entity/Q17215988,1992-04-05T00:00:00Z
http://www.wikidata.org/entity/Q287146,1992-04-04T00:00:00Z
http://www.wikidata.org/entity/Q994442,1992-04-04T00:00:00Z
http://www.wikidata.org/entity/Q4064371,1992-04-03T00:00:00Z
http://www.wikidata.org/entity/Q6163707,1992-04-03T00:00:00Z
http://www.wikidata.org/entity/Q6199807,1992-04-03T00:00:00Z
http://www.wikidata.org/entity/Q12985290,1992-04-02T00:00:00Z
http://www.wikidata.org/entity/Q15980613,1992-04-02T00:00:00Z
http://www.wikidata.org/entity/Q18205814,1992-04-02T00:00:00Z
http://www.wikidata.org/entity/Q10557542,1992-04-01T00:00:00Z
http://www.wikidata.org/entity/Q23881700,1992-04-01T00:00:00Z
http://www.wikidata.org/entity/Q3733456,1992-03-31T00:00:00Z
http://www.wikidata.org/entity/Q16235030,1992-03-31T00:00:00Z
http://www.wikidata.org/entity/Q178493,1992-03-30T00:00:00Z
http://www.wikidata.org/entity/Q1553696,1992-03-30T00:00:00Z
http://www.wikidata.org/entity/Q1235002,1992-03-29T00:00:00Z
http://www.wikidata.org/entity/Q5140424,1992-03-29T00:00:00Z
http://www.wikidata.org/entity/Q6795335,1992-03-27T00:00:00Z
http://www.wikidata.org/entity/Q17994043,1992-03-27T00:00:00Z
http://www.wikidata.org/entity/Q653760,1992-03-26T00:00:00Z
http://www.wikidata.org/entity/Q5285510,1992-03-26T00:00:00Z
http://www.wikidata.org/entity/Q6724374,1992-03-26T00:00:00Z
http://www.wikidata.org/entity/Q16234707,1992-03-26T00:00:00Z
http://www.wikidata.org/entity/Q22131922,1992-03-26T00:00:00Z
http://www.wikidata.org/entity/Q4791073,1992-03-25T00:00:00Z
http://www.wikidata.org/entity/Q6147366,1992-03-25T00:00:00Z
http://www.wikidata.org/entity/Q6807995,1992-03-25T00:00:00Z
http://www.wikidata.org/entity/Q16234962,1992-03-25T00:00:00Z
http://www.wikidata.org/entity/Q22131828,1992-03-25T00:00:00Z
http://www.wikidata.org/entity/Q2480699,1992-03-24T00:00:00Z
http://www.wikidata.org/entity/Q6695885,1992-03-24T00:00:00Z
http://www.wikidata.org/entity/Q6775484,1992-03-24T00:00:00Z
http://www.wikidata.org/entity/Q348618,1992-03-23T00:00:00Z
http://www.wikidata.org/entity/Q4679669,1992-03-23T00:00:00Z
http://www.wikidata.org/entity/Q5026383,1992-03-23T00:00:00Z
http://www.wikidata.org/entity/Q167204,1992-03-22T00:00:00Z
http://www.wikidata.org/entity/Q1712017,1992-03-21T00:00:00Z
http://www.wikidata.org/entity/Q4700420,1992-03-21T00:00:00Z
http://www.wikidata.org/entity/Q4848705,1992-03-20T00:00:00Z
http://www.wikidata.org/entity/Q4866876,1992-03-20T00:00:00Z
http://www.wikidata.org/entity/Q7453820,1992-03-20T00:00:00Z
http://www.wikidata.org/entity/Q1708396,1992-03-19T00:00:00Z
http://www.wikidata.org/entity/Q6860599,1992-03-19T00:00:00Z
http://www.wikidata.org/entity/Q6949731,1992-03-19T00:00:00Z
http://www.wikidata.org/entity/Q5291174,1992-03-18T00:00:00Z
http://www.wikidata.org/entity/Q5371366,1992-03-18T00:00:00Z
http://www.wikidata.org/entity/Q16636036,1992-03-18T00:00:00Z
http://www.wikidata.org/entity/Q5088621,1992-03-17T00:00:00Z
http://www.wikidata.org/entity/Q983311,1992-03-16T00:00:00Z
http://www.wikidata.org/entity/Q5256411,1992-03-16T00:00:00Z
http://www.wikidata.org/entity/Q6756528,1992-03-16T00:00:00Z
http://www.wikidata.org/entity/Q16844406,1992-03-16T00:00:00Z
http://www.wikidata.org/entity/Q118635,1992-03-14T00:00:00Z
http://www.wikidata.org/entity/Q2858179,1992-03-14T00:00:00Z
http://www.wikidata.org/entity/Q5214295,1992-03-14T00:00:00Z
http://www.wikidata.org/entity/Q5388608,1992-03-14T00:00:00Z
http://www.wikidata.org/entity/Q6161784,1992-03-14T00:00:00Z
http://www.wikidata.org/entity/Q6758674,1992-03-14T00:00:00Z
http://www.wikidata.org/entity/Q25345875,1992-03-14T00:00:00Z
http://www.wikidata.org/entity/Q1580624,1992-03-13T00:00:00Z
http://www.wikidata.org/entity/Q2327994,1992-03-13T00:00:00Z
http://www.wikidata.org/entity/Q5387354,1992-03-13T00:00:00Z
http://www.wikidata.org/entity/Q7694252,1992-03-13T00:00:00Z
http://www.wikidata.org/entity/Q1939504,1992-03-12T00:00:00Z
http://www.wikidata.org/entity/Q4923875,1992-03-12T00:00:00Z
http://www.wikidata.org/entity/Q5107764,1992-03-12T00:00:00Z
http://www.wikidata.org/entity/Q6203811,1992-03-12T00:00:00Z
http://www.wikidata.org/entity/Q7932690,1992-03-12T00:00:00Z
http://www.wikidata.org/entity/Q22259773,1992-03-12T00:00:00Z
http://www.wikidata.org/entity/Q4700575,1992-03-11T00:00:00Z
http://www.wikidata.org/entity/Q5448717,1992-03-11T00:00:00Z
http://www.wikidata.org/entity/Q6786982,1992-03-11T00:00:00Z
http://www.wikidata.org/entity/Q978459,1992-03-10T00:00:00Z
http://www.wikidata.org/entity/Q1984876,1992-03-10T00:00:00Z
http://www.wikidata.org/entity/Q5250526,1992-03-10T00:00:00Z
http://www.wikidata.org/entity/Q5271692,1992-03-10T00:00:00Z
http://www.wikidata.org/entity/Q182257,1992-03-09T00:00:00Z
http://www.wikidata.org/entity/Q777184,1992-03-09T00:00:00Z
http://www.wikidata.org/entity/Q2626107,1992-03-09T00:00:00Z
http://www.wikidata.org/entity/Q6754930,1992-03-09T00:00:00Z
http://www.wikidata.org/entity/Q4684242,1992-03-08T00:00:00Z
http://www.wikidata.org/entity/Q5057128,1992-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1187507,1992-03-07T00:00:00Z
http://www.wikidata.org/entity/Q1392291,1992-03-07T00:00:00Z
http://www.wikidata.org/entity/Q5219268,1992-03-07T00:00:00Z
http://www.wikidata.org/entity/Q6193173,1992-03-07T00:00:00Z
http://www.wikidata.org/entity/Q8062043,1992-03-07T00:00:00Z
http://www.wikidata.org/entity/Q6752716,1992-03-06T00:00:00Z
http://www.wikidata.org/entity/Q5222878,1992-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1668214,1992-03-04T00:00:00Z
http://www.wikidata.org/entity/Q3023724,1992-03-04T00:00:00Z
http://www.wikidata.org/entity/Q6405367,1992-03-04T00:00:00Z
http://www.wikidata.org/entity/Q7460373,1992-03-04T00:00:00Z
http://www.wikidata.org/entity/Q10508787,1992-03-04T00:00:00Z
http://www.wikidata.org/entity/Q24851688,1992-03-04T00:00:00Z
http://www.wikidata.org/entity/Q807497,1992-03-03T00:00:00Z
http://www.wikidata.org/entity/Q1884146,1992-03-03T00:00:00Z
http://www.wikidata.org/entity/Q3772430,1992-03-03T00:00:00Z
http://www.wikidata.org/entity/Q4707934,1992-03-03T00:00:00Z
http://www.wikidata.org/entity/Q4724700,1992-03-03T00:00:00Z
http://www.wikidata.org/entity/Q547607,1992-03-02T00:00:00Z
http://www.wikidata.org/entity/Q2892652,1992-03-02T00:00:00Z
http://www.wikidata.org/entity/Q8053253,1992-03-02T00:00:00Z
http://www.wikidata.org/entity/Q10555217,1992-03-02T00:00:00Z
http://www.wikidata.org/entity/Q18343576,1992-03-02T00:00:00Z
http://www.wikidata.org/entity/Q19900832,1992-03-02T00:00:00Z
http://www.wikidata.org/entity/Q2007218,1992-03-01T00:00:00Z
http://www.wikidata.org/entity/Q2127040,1992-03-01T00:00:00Z
http://www.wikidata.org/entity/Q5085564,1992-03-01T00:00:00Z
http://www.wikidata.org/entity/Q7514210,1992-03-01T00:00:00Z
http://www.wikidata.org/entity/Q3697366,1992-02-28T00:00:00Z
http://www.wikidata.org/entity/Q5243281,1992-02-28T00:00:00Z
http://www.wikidata.org/entity/Q21066186,1992-02-28T00:00:00Z
http://www.wikidata.org/entity/Q1364223,1992-02-27T00:00:00Z
http://www.wikidata.org/entity/Q6849696,1992-02-27T00:00:00Z
http://www.wikidata.org/entity/Q15118820,1992-02-27T00:00:00Z
http://www.wikidata.org/entity/Q5696105,1992-02-26T00:00:00Z
http://www.wikidata.org/entity/Q10522109,1992-02-26T00:00:00Z
http://www.wikidata.org/entity/Q6409162,1992-02-25T00:00:00Z
http://www.wikidata.org/entity/Q15115212,1992-02-25T00:00:00Z
http://www.wikidata.org/entity/Q18631617,1992-02-25T00:00:00Z
http://www.wikidata.org/entity/Q507956,1992-02-24T00:00:00Z
http://www.wikidata.org/entity/Q5340762,1992-02-24T00:00:00Z
http://www.wikidata.org/entity/Q6293660,1992-02-24T00:00:00Z
http://www.wikidata.org/entity/Q6269630,1992-02-23T00:00:00Z
http://www.wikidata.org/entity/Q7673088,1992-02-23T00:00:00Z
http://www.wikidata.org/entity/Q8082441,1992-02-23T00:00:00Z
http://www.wikidata.org/entity/Q22278710,1992-02-23T00:00:00Z
http://www.wikidata.org/entity/Q283762,1992-02-22T00:00:00Z
http://www.wikidata.org/entity/Q1749052,1992-02-22T00:00:00Z
http://www.wikidata.org/entity/Q20399163,1992-02-22T00:00:00Z
http://www.wikidata.org/entity/Q1291178,1992-02-21T00:00:00Z
http://www.wikidata.org/entity/Q3959985,1992-02-21T00:00:00Z
http://www.wikidata.org/entity/Q5527922,1992-02-21T00:00:00Z
http://www.wikidata.org/entity/Q6437830,1992-02-21T00:00:00Z
http://www.wikidata.org/entity/Q7369629,1992-02-21T00:00:00Z
http://www.wikidata.org/entity/Q7381022,1992-02-21T00:00:00Z
http://www.wikidata.org/entity/Q12260547,1992-02-21T00:00:00Z
http://www.wikidata.org/entity/Q3047594,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q3403959,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q4199453,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q4370323,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q6850376,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q7339981,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q15077771,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q18822351,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q20423885,1992-02-20T00:00:00Z
http://www.wikidata.org/entity/Q458222,1992-02-19T00:00:00Z
http://www.wikidata.org/entity/Q1509235,1992-02-19T00:00:00Z
http://www.wikidata.org/entity/Q230395,1992-02-17T00:00:00Z
http://www.wikidata.org/entity/Q719267,1992-02-17T00:00:00Z
http://www.wikidata.org/entity/Q3866205,1992-02-17T00:00:00Z
